workload_id,cpu_usage_percent,memory_usage_percent,runtime_hours_24h,storage_gb,request_count_24h,error_rate_percent,latency_ms,cost_24h,cost_30d_forecast,energy_kwh_24h,carbon_kgco2e_24h,carbon_intensity_gco2_per_kwh,environment,cloud_service_type,workflow_criticality,public_exposure,monitoring_enabled,cost_30d,energy_kwh_30d,carbon_kgco2e_30d
wl-order-platform-001,43.13,51.12,24.0,85.28,45291,1.326,92.07,23.95,771.16,10.957,4.33,395.18,0,1,1,0,1,641.33,360.587,129.373
wl-order-platform-001,32.17,45.59,24.0,111.09,80411,1.025,119.63,24.09,726.91,9.348,3.804,406.92,0,1,1,0,1,766.84,317.895,113.483
wl-order-platform-001,39.34,60.99,20.97,104.09,59924,0.855,101.57,22.01,696.0,8.874,4.032,454.29,0,1,1,0,1,773.95,280.89,103.606
wl-order-platform-001,36.42,55.03,24.0,124.39,47354,0.543,105.91,26.54,751.92,9.652,4.652,481.94,0,1,1,0,1,915.73,293.204,150.906
wl-order-platform-001,39.21,41.97,23.77,110.68,32834,0.894,185.05,25.25,806.69,9.893,4.186,423.13,0,1,1,0,1,905.57,320.154,117.832
wl-order-platform-001,46.75,45.63,22.81,81.37,55466,0.664,124.14,27.9,849.0,9.816,3.778,384.85,0,1,1,0,1,835.35,266.844,120.542
wl-order-platform-001,37.84,49.99,24.0,120.81,66323,1.169,131.14,27.22,897.35,11.993,4.529,377.63,0,1,1,0,1,801.73,393.862,141.588
wl-order-platform-001,40.89,51.44,24.0,88.18,41424,0.576,102.02,26.07,818.64,11.738,4.868,414.69,0,1,1,0,1,684.76,345.375,153.846
wl-order-platform-001,31.41,56.98,24.0,123.34,56062,0.161,160.97,26.38,799.09,11.166,4.781,428.22,0,1,1,0,1,688.12,368.318,131.083
wl-order-platform-001,35.25,61.06,19.91,108.5,53994,0.734,122.25,19.28,534.41,8.05,2.756,342.37,0,1,1,0,1,625.67,250.165,94.396
wl-order-platform-001,42.88,33.22,24.0,97.88,15068,0.57,123.73,25.77,741.52,10.407,4.043,388.49,0,1,1,0,1,742.44,288.312,144.86
wl-order-platform-001,38.47,49.87,21.3,101.07,52874,0.73,161.88,20.23,610.58,10.545,4.43,420.13,0,1,1,0,1,568.68,356.632,153.253
wl-order-platform-001,47.05,51.7,22.26,89.48,56662,0.846,132.33,26.03,835.95,11.711,5.121,437.32,0,1,1,0,1,762.05,318.0,150.132
wl-order-platform-001,45.86,49.36,23.6,126.75,46367,1.039,138.56,23.82,755.0,11.773,4.108,348.93,0,1,1,0,1,678.09,313.368,134.862
wl-order-platform-001,46.88,52.93,22.14,108.91,52120,0.616,164.18,24.18,686.38,10.533,4.346,412.6,0,1,1,0,1,793.68,284.645,145.283
wl-order-platform-001,31.4,62.9,24.0,111.28,21565,0.813,146.19,22.39,680.08,9.542,4.126,432.4,0,1,1,0,1,791.2,296.119,122.654
wl-order-platform-001,48.03,56.06,24.0,100.95,68688,0.243,210.67,29.52,908.6,12.743,6.124,480.58,0,1,1,0,1,873.38,430.217,156.357
wl-order-platform-001,43.34,53.15,24.0,101.5,31389,1.326,113.37,27.61,907.6,11.668,4.57,391.65,0,1,1,0,1,799.43,325.985,117.929
wl-order-platform-001,47.1,40.84,24.0,113.96,41761,0.166,117.86,32.28,981.6,11.514,4.496,390.48,0,1,1,0,1,1123.34,409.018,116.285
wl-order-platform-001,34.13,43.76,24.0,126.25,77472,0.467,132.1,27.06,734.17,7.911,3.377,426.91,0,1,1,0,1,840.64,261.174,89.984
wl-order-platform-001,36.59,50.44,24.0,105.32,61844,0.809,128.85,26.67,802.16,11.464,4.631,403.97,0,1,1,0,1,838.83,370.486,134.073
wl-order-platform-001,47.4,44.91,22.4,111.34,44907,0.656,187.62,31.56,887.03,10.239,3.738,365.03,0,1,1,0,1,807.53,263.553,111.215
wl-order-platform-001,45.14,47.4,22.62,127.2,50367,0.584,105.29,24.4,699.25,12.982,6.117,471.19,0,1,1,0,1,657.32,336.134,210.725
wl-order-platform-001,26.85,51.61,23.36,96.8,51866,0.715,155.64,18.71,602.19,9.319,3.814,409.23,0,1,1,0,1,658.28,333.542,109.732
wl-order-platform-001,45.06,56.24,24.0,117.12,69634,1.059,132.89,28.95,869.44,12.363,5.053,408.7,0,1,1,0,1,786.58,393.8,145.293
wl-order-platform-001,34.35,40.05,21.74,118.71,66010,0.776,164.89,19.38,607.88,11.201,4.588,409.66,0,1,1,0,1,625.3,371.006,136.674
wl-order-platform-001,35.85,50.73,24.0,94.88,31819,1.482,157.13,23.68,731.32,8.692,3.694,424.98,0,1,1,0,1,711.95,293.283,96.297
wl-order-platform-001,44.59,57.41,24.0,105.85,63740,0.958,93.0,24.88,788.54,11.614,4.703,404.93,0,1,1,0,1,785.56,399.604,167.45
wl-order-platform-001,49.72,37.43,21.12,143.92,62619,0.872,150.96,20.39,642.94,9.718,3.966,408.13,0,1,1,0,1,666.14,292.266,121.294
wl-order-platform-001,38.49,52.09,24.0,108.84,44033,1.199,163.31,25.21,780.51,10.436,3.838,367.78,0,1,1,0,1,763.99,299.382,110.408
wl-order-platform-001,42.03,50.64,18.84,111.67,56104,0.485,158.42,23.24,718.86,9.111,3.929,431.25,0,1,1,0,1,819.55,305.731,122.416
wl-order-platform-001,36.27,58.33,20.14,112.25,50221,1.109,126.58,20.97,626.21,9.063,3.743,412.95,0,1,1,0,1,600.34,263.168,129.103
wl-order-platform-001,30.62,56.21,24.0,106.84,68414,0.699,168.29,23.02,668.3,10.939,4.509,412.17,0,1,1,0,1,806.37,347.008,116.706
wl-order-platform-001,41.99,51.85,23.2,46.23,69185,0.578,142.75,23.6,655.79,10.927,4.401,402.77,0,1,1,0,1,740.04,308.853,123.965
wl-order-platform-001,45.57,39.95,22.07,110.88,42003,0.511,132.29,25.06,783.15,10.323,4.198,406.69,0,1,1,0,1,718.25,273.526,142.997
wl-order-platform-001,30.68,57.52,24.0,68.06,60192,1.324,124.13,22.82,675.81,9.986,4.612,461.81,0,1,1,0,1,599.87,278.742,159.259
wl-order-platform-001,48.64,49.93,24.0,120.26,56756,0.481,104.1,25.76,800.79,13.468,4.883,362.6,0,1,1,0,1,837.01,363.18,170.977
wl-order-platform-001,44.8,43.41,24.0,104.5,39389,1.308,141.13,29.63,962.97,11.438,4.317,377.44,0,1,1,0,1,778.23,361.619,154.58
wl-order-platform-001,32.42,52.66,22.12,140.34,65495,0.89,113.16,23.51,668.28,7.872,2.973,377.66,0,1,1,0,1,661.3,201.349,80.651
wl-order-platform-001,37.36,56.9,21.93,109.4,52676,0.992,185.46,21.47,659.92,7.963,3.146,395.07,0,1,1,0,1,699.79,225.294,106.995
wl-order-platform-001,34.77,61.43,24.0,81.08,44470,0.93,131.21,23.59,741.19,11.282,4.326,383.47,0,1,1,0,1,740.94,307.619,150.108
wl-order-platform-001,33.95,47.77,20.97,117.45,69405,0.669,130.53,23.69,641.66,7.82,3.477,444.59,0,1,1,0,1,825.93,265.437,89.795
wl-order-platform-001,35.8,45.95,23.76,77.66,24294,1.094,127.79,29.28,941.22,9.676,4.644,480.02,0,1,1,0,1,929.54,334.835,123.872
wl-order-platform-001,44.13,50.23,24.0,96.57,35701,0.663,171.2,26.13,726.71,9.579,3.816,398.38,0,1,1,0,1,732.52,276.17,115.306
wl-order-platform-001,38.23,66.23,23.26,93.39,57320,0.229,187.52,25.92,765.69,6.797,3.008,442.6,0,1,1,0,1,928.8,244.395,94.461
wl-order-platform-001,42.33,40.98,24.0,96.07,72567,0.885,165.2,30.33,878.07,11.753,4.641,394.9,0,1,1,0,1,861.17,408.639,138.323
wl-order-platform-001,48.66,57.63,24.0,72.14,60129,0.34,151.05,24.38,706.82,12.28,4.988,406.2,0,1,1,0,1,821.82,407.149,178.42
wl-order-platform-001,45.18,45.16,24.0,107.21,67922,1.188,66.9,27.22,774.51,10.262,3.919,381.92,0,1,1,0,1,738.24,265.542,127.565
wl-order-platform-001,39.98,46.06,21.61,100.62,54288,0.65,191.15,21.3,594.5,8.628,3.554,411.89,0,1,1,0,1,620.57,230.259,107.066
wl-order-platform-001,40.57,64.95,24.0,89.53,59204,1.046,138.09,27.48,793.36,10.937,4.067,371.82,0,1,1,0,1,960.89,304.08,134.731
wl-order-platform-001,37.89,59.62,24.0,114.2,53365,0.991,152.96,23.02,630.8,9.906,3.702,373.75,0,1,1,0,1,701.9,296.697,99.572
wl-order-platform-001,37.58,48.84,22.71,121.09,49763,0.869,156.73,24.13,741.93,11.003,4.14,376.29,0,1,1,0,1,664.14,360.159,133.264
wl-order-platform-001,46.66,52.7,24.0,79.6,42850,0.097,145.73,31.55,900.65,13.402,4.543,339.01,0,1,1,0,1,1078.67,470.37,161.737
wl-order-platform-001,42.85,58.89,22.84,86.93,49114,0.183,217.92,27.65,868.64,10.113,4.193,414.58,0,1,1,0,1,884.09,281.126,120.76
wl-order-platform-001,42.66,50.55,22.12,97.76,38124,1.059,167.15,23.19,655.03,12.406,5.078,409.3,0,1,1,0,1,647.04,399.247,163.689
wl-order-platform-001,46.59,54.85,24.0,107.51,56027,1.473,157.6,28.37,809.17,8.555,3.316,387.66,0,1,1,0,1,932.1,267.594,111.401
wl-order-platform-001,43.9,58.27,24.0,106.71,46048,0.06,179.35,27.45,753.1,10.492,4.479,426.9,0,1,1,0,1,847.72,336.744,114.705
wl-order-platform-001,42.7,41.39,24.0,89.19,41427,1.083,120.15,26.97,784.59,9.29,4.078,438.98,0,1,1,0,1,800.4,325.106,135.817
wl-order-platform-001,49.0,51.51,24.0,105.57,45714,0.293,156.45,30.17,857.71,10.611,4.831,455.23,0,1,1,0,1,941.05,337.46,154.553
wl-order-platform-001,34.33,63.36,24.0,96.58,55741,1.576,180.0,31.3,861.75,10.238,4.278,417.81,0,1,1,0,1,1028.6,281.947,121.934
wl-order-platform-001,40.23,52.47,20.59,109.91,39620,0.995,178.05,20.15,566.53,10.724,4.258,397.03,0,1,1,0,1,593.07,371.172,137.636
wl-order-platform-001,48.81,50.62,22.51,84.97,48652,1.047,191.69,29.93,987.06,10.883,4.471,410.77,0,1,1,0,1,1070.32,338.047,158.83
wl-order-platform-001,52.06,53.29,23.77,125.83,33721,0.756,209.99,36.23,1021.8,13.083,5.302,405.28,0,1,1,0,1,1196.9,436.652,185.436
wl-order-platform-001,39.31,42.6,23.84,99.93,71115,0.99,220.88,22.44,682.24,10.268,3.483,339.17,0,1,1,0,1,664.0,324.539,117.473
wl-order-platform-001,32.81,39.55,24.0,94.73,52164,0.77,142.46,23.11,691.56,10.273,3.929,382.43,0,1,1,0,1,667.27,272.477,112.927
wl-order-platform-001,42.85,45.31,24.0,108.58,50588,0.954,124.11,21.58,651.0,11.786,5.603,475.36,0,1,1,0,1,563.93,336.441,161.684
wl-order-platform-001,39.35,41.1,21.37,101.87,30043,1.376,181.47,26.86,794.77,9.212,4.329,469.92,0,1,1,0,1,752.83,314.124,120.39
wl-order-platform-001,35.03,48.43,22.67,105.62,66076,0.307,109.57,24.83,762.86,9.388,4.307,458.76,0,1,1,0,1,794.15,294.322,138.385
wl-order-platform-001,43.64,32.1,23.37,111.05,49208,1.202,186.65,28.43,833.26,9.857,3.732,378.56,0,1,1,0,1,1022.44,322.428,99.774
wl-order-platform-001,36.97,45.64,24.0,87.46,38914,1.133,153.26,27.19,896.1,10.012,3.627,362.3,0,1,1,0,1,899.52,355.446,95.223
wl-order-platform-001,32.54,54.8,24.0,88.19,61408,1.458,190.4,24.52,662.56,9.465,4.25,449.07,0,1,1,0,1,802.51,263.354,148.61
wl-order-platform-001,31.43,51.76,24.0,90.21,60256,0.466,129.3,25.63,771.73,8.994,3.918,435.6,0,1,1,0,1,838.28,278.203,126.314
wl-order-platform-001,43.36,52.38,24.0,83.82,54853,0.976,170.67,29.35,935.51,9.728,3.759,386.4,0,1,1,0,1,911.13,334.583,122.324
wl-order-platform-001,41.33,36.31,23.05,73.77,75519,0.868,153.77,26.79,794.21,11.557,4.826,417.61,0,1,1,0,1,925.14,338.712,148.597
wl-order-platform-001,39.29,26.73,21.01,107.78,65007,1.033,147.73,24.78,796.08,9.012,4.264,473.17,0,1,1,0,1,717.5,262.656,115.831
wl-order-platform-001,35.45,47.26,24.0,99.49,49896,0.819,80.63,23.66,659.51,9.389,3.383,360.3,0,1,1,0,1,685.99,326.116,89.896
wl-order-platform-001,35.24,62.83,24.0,108.94,30468,0.898,161.51,23.15,739.03,9.858,4.05,410.84,0,1,1,0,1,609.01,338.793,104.875
wl-order-platform-001,38.29,52.64,24.0,135.14,60907,1.067,151.14,28.94,899.07,11.286,4.466,395.75,0,1,1,0,1,874.7,292.835,124.5
wl-order-platform-001,34.47,52.72,19.38,73.51,46619,0.957,166.13,19.81,562.22,7.88,3.64,461.9,0,1,1,0,1,709.88,247.148,129.873
wl-order-platform-001,41.59,54.1,24.0,101.13,67091,0.567,147.8,28.47,818.14,9.876,3.893,394.23,0,1,1,0,1,761.19,288.552,102.437
wl-order-platform-001,45.46,56.09,24.0,110.5,57679,1.017,130.33,27.69,808.67,11.071,4.466,403.43,0,1,1,0,1,808.71,329.579,146.033
wl-order-platform-001,40.06,70.74,21.79,106.67,66140,1.141,169.65,23.68,673.34,11.445,5.094,445.1,0,1,1,0,1,744.93,296.729,135.286
wl-order-platform-001,49.13,51.68,24.0,98.36,26796,1.644,153.93,31.82,910.79,14.317,5.4,377.19,0,1,1,0,1,813.62,450.487,184.074
wl-order-platform-001,35.86,63.36,23.68,87.44,44349,1.143,90.72,30.41,953.68,12.231,5.117,418.35,0,1,1,0,1,1040.18,327.868,171.367
wl-progress-tracker-001,45.55,63.41,20.97,108.65,54518,0.833,150.44,24.8,753.44,11.137,4.651,417.6,0,1,2,0,1,732.71,363.543,165.605
wl-progress-tracker-001,41.57,44.7,24.0,106.45,64294,0.596,125.07,26.71,739.97,10.766,4.815,447.26,0,1,2,0,1,913.99,286.948,146.969
wl-progress-tracker-001,37.54,62.75,20.8,104.76,47679,0.168,169.75,21.21,641.11,10.109,3.507,346.89,0,1,2,0,1,702.02,289.533,94.605
wl-progress-tracker-001,37.57,59.56,21.2,93.11,60830,0.406,203.26,24.22,657.87,10.092,4.066,402.89,0,1,2,0,1,851.0,337.194,120.831
wl-progress-tracker-001,34.08,40.98,24.0,88.98,54426,0.735,145.26,24.01,760.5,9.73,4.446,456.92,0,1,2,0,1,812.47,278.405,132.342
wl-progress-tracker-001,49.98,55.34,23.17,114.72,30160,1.24,188.85,30.61,975.02,12.09,5.844,483.35,0,1,2,0,1,833.49,321.163,187.708
wl-progress-tracker-001,48.21,43.58,21.69,103.55,58969,0.575,170.11,28.63,774.38,11.028,5.016,454.88,0,1,2,0,1,766.7,368.162,151.356
wl-progress-tracker-001,51.75,56.26,21.61,81.41,46279,1.027,163.34,27.53,755.93,10.633,5.129,482.39,0,1,2,0,1,799.33,354.937,169.083
wl-progress-tracker-001,40.13,42.53,22.98,100.09,38685,0.644,127.68,22.35,696.28,9.856,3.809,386.47,0,1,2,0,1,583.4,316.871,110.489
wl-progress-tracker-001,51.32,55.08,24.0,111.11,55832,0.816,149.12,31.63,910.81,12.12,4.563,376.49,0,1,2,0,1,1114.55,436.326,123.245
wl-progress-tracker-001,36.24,59.35,17.85,128.95,33269,0.958,162.82,17.87,485.97,6.047,2.702,446.86,0,1,2,0,1,505.65,184.719,79.746
wl-progress-tracker-001,33.54,54.87,23.41,129.42,46797,0.938,143.61,22.99,746.07,10.515,3.751,356.76,0,1,2,0,1,783.94,280.519,119.53
wl-progress-tracker-001,42.52,56.33,23.34,74.73,56672,0.797,191.75,25.8,787.27,11.248,4.622,410.94,0,1,2,0,1,674.61,332.07,156.336
wl-progress-tracker-001,38.63,64.55,24.0,104.62,69395,0.536,224.71,30.64,890.93,12.761,5.039,394.9,0,1,2,0,1,799.05,334.076,133.306
wl-progress-tracker-001,43.15,42.44,24.0,85.89,52213,1.227,161.6,28.28,784.13,9.606,3.825,398.2,0,1,2,0,1,736.91,342.371,113.793
wl-progress-tracker-001,43.21,49.79,22.11,122.32,41277,0.934,146.64,23.23,713.62,11.388,4.88,428.47,0,1,2,0,1,770.89,306.543,168.115
wl-progress-tracker-001,56.93,42.56,24.0,104.99,49218,0.859,134.69,31.77,1037.54,16.268,6.898,424.01,0,1,2,0,1,1142.7,416.553,246.33
wl-progress-tracker-001,51.04,42.72,23.56,71.39,56984,1.071,120.13,26.51,718.09,11.495,5.254,457.07,0,1,2,0,1,705.88,348.508,185.911
wl-progress-tracker-001,44.65,54.26,24.0,111.42,43065,1.34,146.67,30.93,955.8,10.642,4.278,402.0,0,1,2,0,1,1048.4,366.98,136.819
wl-progress-tracker-001,39.34,53.9,24.0,94.77,51495,0.787,104.38,25.62,827.09,11.055,4.628,418.63,0,1,2,0,1,864.87,334.05,144.56
wl-progress-tracker-001,48.38,53.71,23.53,109.25,25242,1.473,158.23,25.36,708.75,10.279,4.951,481.65,0,1,2,0,1,831.3,360.465,165.908
wl-progress-tracker-001,36.23,38.86,24.0,80.76,32787,0.678,162.92,27.27,892.26,11.831,5.622,475.2,0,1,2,0,1,710.33,393.109,200.531
wl-progress-tracker-001,37.52,47.49,24.0,85.32,59542,0.985,174.4,29.08,925.41,10.451,4.557,436.08,0,1,2,0,1,1030.34,373.502,126.097
wl-progress-tracker-001,35.13,54.81,24.0,117.62,29272,1.085,148.26,23.9,676.13,11.274,4.401,390.32,0,1,2,0,1,674.84,402.458,115.72
wl-progress-tracker-001,44.52,40.42,23.72,140.22,55744,1.038,118.17,29.04,892.56,10.892,4.027,369.74,0,1,2,0,1,830.12,376.511,114.681
wl-progress-tracker-001,42.33,44.04,24.0,108.11,39235,0.73,194.16,23.1,740.71,10.675,4.85,454.34,0,1,2,0,1,589.99,315.861,174.294
wl-progress-tracker-001,32.61,43.7,23.46,119.57,63997,1.062,148.83,23.14,632.23,10.348,4.66,450.33,0,1,2,0,1,680.13,360.031,157.528
wl-progress-tracker-001,48.37,61.04,22.94,84.92,66487,0.307,102.22,27.35,765.9,10.085,4.079,404.48,0,1,2,0,1,880.81,261.872,135.767
wl-progress-tracker-001,42.58,58.46,20.51,78.03,55750,1.394,119.7,19.97,617.32,8.81,3.653,414.7,0,1,2,0,1,706.37,270.157,96.129
wl-progress-tracker-001,28.68,53.57,24.0,108.89,38635,1.122,171.2,22.31,621.19,8.829,3.622,410.24,0,1,2,0,1,594.33,289.834,98.372
wl-progress-tracker-001,43.23,41.74,24.0,87.54,58628,1.75,132.9,28.17,915.9,10.349,5.235,505.87,0,1,2,0,1,861.19,348.784,163.66
wl-progress-tracker-001,38.78,53.23,23.98,105.19,72170,0.439,169.34,24.27,746.18,11.785,4.804,407.61,0,1,2,0,1,841.52,336.516,136.521
wl-progress-tracker-001,31.88,37.17,24.0,106.95,50245,1.502,180.66,20.8,628.43,8.63,4.039,468.03,0,1,2,0,1,536.24,226.949,144.292
wl-progress-tracker-001,44.22,57.42,24.0,93.9,56482,0.552,141.21,25.08,756.75,11.034,4.147,375.79,0,1,2,0,1,861.84,397.146,132.848
wl-progress-tracker-001,37.0,52.47,19.78,120.36,52089,0.658,136.95,14.55,448.6,7.894,3.462,438.52,0,1,2,0,1,448.97,241.788,116.625
wl-progress-tracker-001,45.94,63.59,24.0,89.89,33943,1.039,199.35,31.04,1017.69,14.497,6.203,427.91,0,1,2,0,1,893.99,427.609,203.668
wl-progress-tracker-001,38.51,61.29,23.84,105.02,45615,0.851,156.37,24.2,762.3,9.249,3.304,357.24,0,1,2,0,1,748.15,311.556,86.668
wl-progress-tracker-001,46.07,57.68,24.0,80.99,48773,0.369,145.58,30.41,920.26,12.074,5.207,431.24,0,1,2,0,1,901.65,360.021,183.879
wl-progress-tracker-001,45.44,46.07,24.0,95.59,24892,0.941,111.16,23.27,720.46,10.628,4.472,420.77,0,1,2,0,1,805.81,318.426,136.329
wl-progress-tracker-001,42.19,48.37,24.0,84.82,52635,1.59,142.82,22.14,601.35,10.119,4.211,416.12,0,1,2,0,1,689.98,327.024,125.767
wl-progress-tracker-001,32.09,57.61,21.02,88.53,52868,1.301,119.88,21.03,623.58,9.194,3.814,414.84,0,1,2,0,1,707.04,264.071,116.652
wl-progress-tracker-001,50.7,53.76,24.0,92.88,31762,0.711,153.37,30.74,837.05,10.327,4.197,406.41,0,1,2,0,1,984.13,329.105,121.182
wl-progress-tracker-001,42.34,47.26,19.79,106.86,19394,0.696,149.89,26.69,854.15,10.805,4.271,395.33,0,1,2,0,1,713.22,285.279,144.954
wl-progress-tracker-001,34.35,50.25,24.0,91.02,51756,0.901,116.97,21.8,677.55,11.001,4.413,401.14,0,1,2,0,1,687.52,395.147,134.298
wl-progress-tracker-001,32.91,47.83,24.0,105.47,27847,0.746,127.48,23.24,638.69,9.869,4.219,427.52,0,1,2,0,1,679.32,325.419,114.734
wl-progress-tracker-001,40.65,48.11,22.17,72.82,41356,0.493,200.38,23.99,653.84,8.635,4.182,484.28,0,1,2,0,1,655.42,281.604,146.472
wl-progress-tracker-001,37.0,47.34,20.85,89.47,62749,0.789,153.76,23.83,712.71,8.447,2.845,336.78,0,1,2,0,1,676.38,284.943,97.045
wl-progress-tracker-001,53.05,56.02,24.0,127.28,52801,1.233,135.64,27.81,899.87,11.743,5.099,434.19,0,1,2,0,1,987.74,354.629,134.787
wl-progress-tracker-001,28.07,46.57,23.17,112.79,53564,1.263,165.6,21.58,671.09,8.731,3.421,391.83,0,1,2,0,1,696.52,284.254,105.311
wl-progress-tracker-001,42.77,42.45,24.0,76.32,63819,0.969,198.88,29.75,805.61,12.174,4.545,373.38,0,1,2,0,1,844.86,437.782,131.967
wl-progress-tracker-001,35.49,40.58,24.0,77.47,51861,0.939,160.72,26.95,732.42,9.802,4.162,424.61,0,1,2,0,1,874.76,283.207,127.146
wl-progress-tracker-001,32.84,34.77,24.0,116.06,74462,1.036,191.87,27.35,840.06,10.816,5.024,464.45,0,1,2,0,1,877.52,277.523,156.231
wl-progress-tracker-001,39.77,61.75,22.18,111.99,53955,0.526,117.7,25.06,784.98,9.894,3.505,354.2,0,1,2,0,1,761.27,334.635,103.828
wl-progress-tracker-001,35.72,42.77,23.43,107.05,45875,0.42,148.26,24.19,784.92,10.109,4.492,444.29,0,1,2,0,1,728.97,316.659,136.361
wl-progress-tracker-001,47.09,53.47,24.0,104.43,54244,0.565,140.24,34.98,999.47,12.839,5.064,394.45,0,1,2,0,1,1187.91,406.461,179.639
wl-progress-tracker-001,38.66,49.88,24.0,96.64,48768,0.652,181.47,24.44,669.13,8.678,3.147,362.66,0,1,2,0,1,692.43,303.435,83.209
wl-progress-tracker-001,46.74,60.16,23.83,103.76,44343,1.001,114.18,30.82,913.21,10.147,4.758,468.9,0,1,2,0,1,881.23,265.706,168.635
wl-progress-tracker-001,37.84,61.44,24.0,136.31,57533,0.368,212.59,26.26,826.31,11.223,5.006,446.04,0,1,2,0,1,908.14,345.414,147.285
wl-progress-tracker-001,42.37,62.82,24.0,100.31,64796,1.287,147.59,26.98,835.79,8.411,3.39,402.99,0,1,2,0,1,945.79,283.457,115.833
wl-progress-tracker-001,39.74,35.02,24.0,94.48,42277,1.235,179.36,27.83,877.49,9.525,3.991,418.96,0,1,2,0,1,884.86,335.347,138.161
wl-progress-tracker-001,40.47,50.77,24.0,79.33,18132,1.095,117.51,20.37,614.31,11.967,4.667,389.99,0,1,2,0,1,607.18,399.385,146.2
wl-progress-tracker-001,41.82,34.55,21.64,93.22,40640,0.713,157.39,20.31,572.41,9.924,4.397,443.01,0,1,2,0,1,610.67,309.597,131.184
wl-progress-tracker-001,40.07,55.06,24.0,95.32,35341,0.879,153.0,27.45,873.95,12.178,4.597,377.44,0,1,2,0,1,877.56,317.785,134.485
wl-progress-tracker-001,52.03,46.63,21.94,83.1,45150,0.578,193.14,22.73,615.66,11.81,4.358,369.04,0,1,2,0,1,618.29,324.563,140.211
wl-progress-tracker-001,39.72,39.46,20.0,89.49,36445,0.886,96.04,21.16,623.36,8.935,3.532,395.33,0,1,2,0,1,700.53,255.315,122.395
wl-progress-tracker-001,38.08,60.64,23.22,99.76,48265,0.874,137.4,28.3,779.63,11.298,4.668,413.15,0,1,2,0,1,1004.63,342.284,162.856
wl-progress-tracker-001,44.62,46.11,22.33,120.91,58573,1.139,136.76,27.76,763.68,10.285,4.042,392.94,0,1,2,0,1,879.22,299.508,129.543
wl-progress-tracker-001,44.96,56.56,20.38,109.44,41147,0.733,145.61,22.55,736.18,9.245,3.724,402.76,0,1,2,0,1,774.91,308.717,115.052
wl-progress-tracker-001,36.13,46.94,22.46,111.48,40580,0.081,151.75,21.86,604.9,10.555,4.231,400.84,0,1,2,0,1,779.82,318.188,149.937
wl-progress-tracker-001,37.3,53.78,24.0,90.49,29790,1.476,178.68,25.58,822.51,11.126,4.619,415.14,0,1,2,0,1,714.81,345.413,126.098
wl-progress-tracker-001,39.03,55.78,19.7,79.76,41478,0.849,174.96,20.45,580.99,9.5,4.403,463.51,0,1,2,0,1,702.84,317.208,137.078
wl-progress-tracker-001,33.61,41.51,24.0,99.18,44806,1.013,143.99,23.44,714.94,10.856,4.126,380.05,0,1,2,0,1,602.34,365.087,109.61
wl-progress-tracker-001,38.24,38.21,24.0,79.53,63405,0.771,132.85,22.79,646.8,9.797,4.39,448.07,0,1,2,0,1,690.87,275.12,149.146
wl-progress-tracker-001,35.11,50.52,22.76,99.53,48530,0.93,121.17,20.65,644.46,9.287,3.866,416.32,0,1,2,0,1,540.83,304.461,107.221
wl-progress-tracker-001,39.64,50.92,23.95,68.06,25038,0.698,158.36,23.53,658.77,10.475,4.214,402.3,0,1,2,0,1,837.04,357.063,110.929
wl-progress-tracker-001,39.7,52.07,24.0,124.79,49648,1.174,115.2,20.32,593.64,10.927,4.251,389.08,0,1,2,0,1,624.37,326.579,151.466
wl-progress-tracker-001,43.28,41.03,24.0,100.14,57387,0.76,161.43,26.32,745.56,11.512,5.139,446.38,0,1,2,0,1,811.43,395.904,152.827
wl-progress-tracker-001,48.61,59.67,24.0,64.84,42052,0.613,151.35,25.33,750.62,14.486,6.742,465.38,0,1,2,0,1,858.23,416.827,238.472
wl-progress-tracker-001,43.9,44.23,24.0,84.5,40034,0.77,125.4,25.48,814.67,11.02,4.899,444.53,0,1,2,0,1,800.78,337.669,174.398
wl-progress-tracker-001,46.41,46.66,24.0,92.89,56821,0.738,137.48,23.37,639.01,11.482,4.725,411.51,0,1,2,0,1,751.28,374.51,140.416
wl-progress-tracker-001,37.24,41.62,23.03,129.49,53444,0.613,119.82,22.11,635.5,10.807,3.864,357.57,0,1,2,0,1,786.33,312.496,135.443
wl-progress-tracker-001,39.51,45.3,23.26,133.09,65245,1.27,97.44,23.37,691.18,10.976,4.446,405.04,0,1,2,0,1,754.43,301.32,133.161
wl-progress-tracker-001,43.72,55.4,24.0,101.95,50626,0.886,171.48,27.06,813.48,11.192,4.82,430.67,0,1,2,0,1,831.39,381.757,137.243
wl-progress-tracker-001,35.72,56.1,23.88,112.29,57961,1.07,135.71,26.37,726.49,8.646,3.661,423.41,0,1,2,0,1,835.91,275.959,117.214
wl-progress-tracker-001,43.53,47.57,23.74,114.47,37834,0.461,138.08,24.33,750.57,10.85,4.682,431.53,0,1,2,0,1,839.95,314.665,135.234
wl-progress-tracker-001,41.57,53.65,24.0,109.14,42170,0.531,161.25,28.76,854.61,11.407,4.598,403.05,0,1,2,0,1,1006.95,377.774,146.869
wl-progress-tracker-001,40.32,53.74,21.77,113.41,64113,0.642,167.58,24.51,683.3,10.628,4.455,419.2,0,1,2,0,1,723.71,291.829,117.304
wl-progress-tracker-001,36.67,49.99,19.76,108.75,65288,0.718,154.0,19.76,648.27,8.76,3.528,402.78,0,1,2,0,1,588.48,266.829,126.357
